@relation matrizes
@attribute p0 numeric
@attribute p1 numeric
@attribute p2 numeric
@attribute p3 numeric
@attribute p4 numeric
@attribute p5 numeric
@attribute p6 numeric
@attribute p7 numeric
@attribute p8 numeric
@attribute p9 numeric
@attribute p10 numeric
@attribute p11 numeric
@attribute p12 numeric
@attribute p13 numeric
@attribute p14 numeric
@attribute p15 numeric
@attribute p16 numeric
@attribute p17 numeric
@attribute p18 numeric
@attribute p19 numeric
@attribute p20 numeric
@attribute p21 numeric
@attribute p22 numeric
@attribute p23 numeric
@attribute p24 numeric
@attribute p25 numeric
@attribute p26 numeric
@attribute p27 numeric
@attribute p28 numeric
@attribute p29 numeric
@attribute p30 numeric
@attribute p31 numeric
@attribute p32 numeric
@attribute p33 numeric
@attribute p34 numeric
@attribute p35 numeric
@attribute p36 numeric
@attribute p37 numeric
@attribute p38 numeric
@attribute p39 numeric
@attribute p40 numeric
@attribute p41 numeric
@attribute p42 numeric
@attribute p43 numeric
@attribute p44 numeric
@attribute p45 numeric
@attribute p46 numeric
@attribute p47 numeric
@attribute p48 numeric
@attribute p49 numeric
@attribute p50 numeric
@attribute p51 numeric
@attribute p52 numeric
@attribute p53 numeric
@attribute p54 numeric
@attribute p55 numeric
@attribute p56 numeric
@attribute p57 numeric
@attribute p58 numeric
@attribute p59 numeric
@attribute p60 numeric
@attribute p61 numeric
@attribute p62 numeric
@attribute p63 numeric
@attribute class {stroma,epithelium,unknown}
@data
0,0,0,0,0,0,0,0,0,75,11,0,0,0,0,0,0,17,1692,178,0,0,0,0,0,0,239,11061,404,0,0,0,0,0,127,395,18905,444,0,0,0,0,3,426,604,44289,678,0,0,0,1,22,478,1828,40420,33,0,0,0,0,24,0,454,1448,stroma

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,38,0,0,0,0,0,0,36,4005,177,0,0,0,0,0,28,133,9817,186,0,0,0,0,3,320,295,31259,597,0,0,0,1,16,992,1292,82969,77,0,0,0,0,26,0,854,4160,stroma

0,0,0,0,0,0,0,0,0,1421,189,0,0,0,0,0,0,496,58214,1387,0,0,0,0,0,19,2211,80726,761,0,0,0,0,0,196,2165,43054,316,0,0,0,0,2,241,1158,14559,116,0,0,0,1,19,116,590,7384,32,0,0,0,0,84,35,347,9311,epithelium

0,0,0,0,0,0,0,0,0,162,87,0,0,0,0,0,0,763,83202,1113,0,0,0,0,0,14,3091,83030,380,0,0,0,0,2,182,1897,34909,154,0,0,0,0,0,181,619,15603,40,0,0,0,0,1,23,274,3710,0,0,0,0,0,0,0,4,0,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,185,62,0,0,0,0,0,1,503,62093,836,0,0,0,0,1,487,2639,81679,203,0,0,0,0,0,225,990,20494,42,0,0,0,0,7,42,280,4431,25,0,0,0,1,55,150,64,7682,epithelium

0,0,0,0,0,0,0,0,0,349,74,0,0,0,0,0,0,418,22645,330,0,0,0,0,0,18,1153,23733,58,0,0,0,0,0,45,359,4911,46,0,0,0,0,0,65,112,3519,15,0,0,0,0,2,73,72,2504,0,0,0,0,0,0,0,13,2,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,13,0,0,0,0,0,0,69,4194,729,0,0,0,0,2,180,524,64858,1516,0,0,0,0,0,742,2848,77815,171,0,0,0,1,16,259,1534,9585,6,0,0,0,0,12,0,69,383,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,4239,439,0,0,0,0,0,3,782,135337,3360,0,0,0,0,0,624,6219,274219,1535,0,0,0,0,3,626,7233,109659,120,0,0,0,0,8,96,1178,13927,2,0,0,0,1,34,64,42,1179,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,349,25,1,0,0,0,0,1,16,2514,152,0,0,0,0,0,9,98,15950,634,0,0,0,0,0,312,468,70637,1523,0,0,0,0,18,1887,2435,441379,2638,0,0,0,3,900,266,15759,193707,stroma

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,30,0,0,0,0,0,0,14,2812,241,0,0,0,0,1,91,191,11203,366,0,0,0,0,0,308,288,26699,579,0,0,0,1,19,1120,1260,155742,264,0,0,0,0,169,62,3006,20121,stroma

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,598,142,0,0,0,0,0,3,313,12525,412,0,0,0,0,2,168,513,18483,240,0,0,0,0,0,276,711,23944,132,0,0,0,0,6,90,809,6921,0,0,0,0,0,0,0,0,0,stroma

0,0,0,0,0,0,0,0,23,2512,233,0,0,0,0,0,0,465,65069,2395,0,0,0,0,0,26,3695,186656,1553,0,0,0,0,0,469,5360,118512,334,0,0,0,0,0,336,2354,24784,18,0,0,0,1,5,16,274,1529,0,0,0,0,0,0,0,18,33,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,630,71,0,0,0,0,0,2,133,5353,214,0,0,0,0,0,68,320,12425,147,0,0,0,0,1,389,460,24140,143,0,0,0,1,9,93,817,6215,0,0,0,0,1,28,0,5,62,stroma

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1257,269,0,0,0,0,0,2,491,30317,813,0,0,0,0,2,367,1632,34122,49,0,0,0,0,0,98,670,3926,5,0,0,0,0,3,33,24,397,0,0,0,0,0,0,0,13,7,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998,69,0,0,0,0,0,0,315,39269,306,0,0,0,0,2,290,1263,33250,67,0,0,0,0,0,233,397,21628,89,0,0,0,1,13,230,447,16415,24,0,0,0,1,178,30,210,4684,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,113,3789,331,0,0,0,0,1,406,208,20522,57,0,0,0,2,15,136,686,3247,0,0,0,0,0,0,0,23,36,epithelium

0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,1485,109,0,0,0,0,0,3,69,5361,324,0,0,0,0,0,55,227,15113,442,0,0,0,0,2,654,536,74952,1722,0,0,0,0,47,1086,3737,160218,27,0,0,0,0,19,0,1005,2140,stroma

0,0,0,0,0,0,0,0,0,399,27,0,0,0,0,0,0,1211,95726,727,0,0,0,0,0,47,3532,91958,278,0,0,0,0,0,49,1331,41707,147,0,0,0,0,1,68,717,12039,0,0,0,0,0,0,0,19,17,0,0,0,0,0,0,0,0,0,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2013,211,0,0,0,0,0,1,359,50001,1474,0,0,0,0,2,555,2428,118320,753,0,0,0,0,1,656,3184,74166,178,0,0,0,0,5,113,1045,13445,10,0,0,0,0,0,0,75,357,epithelium

0,0,0,0,0,0,0,0,0,55,20,0,0,0,0,0,0,20,3979,399,0,0,0,0,0,5,175,14190,838,0,0,0,0,1,65,312,23952,837,0,0,0,0,0,511,820,80915,2078,0,0,0,2,46,1438,4259,197276,43,0,0,0,0,37,0,1700,3007,stroma

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3149,626,0,0,0,0,0,6,870,79556,1508,0,0,0,0,0,603,3945,70242,245,0,0,0,0,1,153,770,12578,104,0,0,0,1,13,38,361,5439,11,0,0,0,0,7,0,163,2350,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,748,64,0,0,0,0,0,3,161,6260,301,0,0,0,0,2,86,351,17562,305,0,0,0,0,1,512,602,37056,281,0,0,0,0,22,266,1271,22263,1,0,0,0,0,12,0,152,515,stroma

21,3,0,0,0,0,0,0,7,45626,1211,0,0,0,0,0,0,1869,131464,2255,0,0,0,0,0,16,4609,144800,1146,0,0,0,0,2,432,3924,78530,326,0,0,0,0,0,304,1897,24401,55,0,0,0,0,1,33,480,6117,19,0,0,0,0,13,0,175,3866,epithelium

0,0,0,0,0,0,0,0,0,4002,112,0,0,0,0,0,0,908,52729,59,0,0,0,0,0,14,860,9847,6,0,0,0,0,0,43,84,665,0,0,0,0,0,0,20,5,275,0,0,0,0,0,2,14,3,48,0,0,0,0,0,0,0,0,0,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,9,0,0,0,0,0,0,27,6298,653,0,0,0,0,0,154,703,99383,2433,0,0,0,0,2,1337,4283,171759,507,0,0,0,0,25,282,3915,31307,64,0,0,0,0,26,4,385,8210,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,149,65,0,0,0,0,0,2,292,18324,206,0,0,0,0,0,169,613,20757,79,0,0,0,0,0,147,330,8946,22,0,0,0,1,2,60,105,2680,11,0,0,0,1,265,10,85,12721,epithelium

0,0,0,0,0,0,0,0,0,18,24,0,0,0,0,0,0,55,8883,972,0,0,0,0,0,10,999,60732,297,0,0,0,0,0,190,1890,15406,27,0,0,0,0,1,117,164,1559,28,0,0,0,1,5,116,31,1469,6,0,0,0,0,19,3,84,530,epithelium

0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,359,41835,1142,0,0,0,0,0,25,3152,57514,39,0,0,0,0,0,90,364,2997,25,0,0,0,0,0,126,61,1280,3,0,0,0,0,6,73,8,414,4,0,0,0,1,19,0,7,675,epithelium

0,0,0,0,0,0,0,0,0,162,7,0,0,0,0,0,0,190,23504,666,0,0,0,0,0,7,1756,95983,737,0,0,0,0,0,243,2267,56508,179,0,0,0,0,1,319,906,19244,28,0,0,0,1,20,121,306,4078,6,0,0,0,0,16,23,80,3323,epithelium

0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,251,107391,5201,0,0,0,0,0,12,5816,309728,3700,0,0,0,0,0,491,6593,279633,3262,0,0,0,0,1,1614,10041,495704,2683,0,0,0,1,69,871,14898,322675,335,0,0,0,0,53,2,2738,32776,epithelium

0,0,0,0,0,0,0,0,0,3211,313,0,0,0,0,0,1,775,41447,135,0,0,0,0,0,18,1086,7588,8,0,0,0,0,0,30,72,876,11,0,0,0,0,0,27,17,242,0,0,0,0,0,1,21,6,322,3,0,0,0,1,41,0,30,124,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,19,0,0,0,0,0,6,67,2724,161,0,0,0,0,0,89,179,13068,284,0,0,0,0,2,559,457,32873,210,0,0,0,0,13,182,977,14053,0,0,0,0,0,5,0,28,29,stroma

0,0,0,0,0,0,0,0,28,46785,1531,0,0,0,0,0,0,2809,181380,1763,0,0,0,0,0,48,6568,117930,146,0,0,0,0,0,138,1121,17498,141,0,0,0,0,0,219,441,14693,7,0,0,0,1,2,25,163,944,0,0,0,0,0,0,0,3,0,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,3019,638,0,0,0,0,0,1,849,91638,1052,0,0,0,0,2,269,3022,69367,441,0,0,0,0,0,472,1640,26808,27,0,0,0,1,14,118,304,2299,0,0,0,0,0,6,0,11,0,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,16,0,0,0,0,0,0,59,7317,530,0,0,0,0,1,160,407,40304,594,0,0,0,0,1,479,944,56428,1904,0,0,0,2,26,778,2429,79777,369,0,0,0,0,243,14,2633,30125,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,19,0,0,0,0,0,0,23,2151,151,0,0,0,0,0,65,196,15983,310,0,0,0,0,1,390,330,40226,672,0,0,0,3,20,1126,1449,161574,623,0,0,0,0,399,42,4593,69789,stroma

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1021,109,0,0,0,0,0,3,218,7494,202,0,0,0,0,0,101,360,17518,246,0,0,0,0,2,307,697,28210,117,0,0,0,1,10,217,613,8244,3,0,0,0,0,14,0,100,235,stroma

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,966,126,0,0,0,0,0,1,355,32675,863,0,0,0,0,1,331,1734,51347,260,0,0,0,0,0,232,1091,17827,63,0,0,0,1,9,139,277,9463,15,0,0,0,1,65,0,207,1995,epithelium

0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,173,34986,1668,0,0,0,0,0,15,2967,173636,811,0,0,0,0,0,399,3904,63265,150,0,0,0,0,2,366,721,18213,34,0,0,0,2,11,78,378,7330,0,0,0,0,0,0,0,15,10,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,967,135,0,0,0,0,0,5,172,10294,350,0,0,0,0,1,102,414,20259,458,0,0,0,0,2,525,743,30573,176,0,0,0,0,23,162,1054,9313,2,0,0,0,0,0,0,54,109,stroma

0,0,0,0,0,0,0,0,0,40,6,0,0,0,0,0,0,36,412,4,0,0,0,0,0,1,249,10696,666,0,0,0,0,2,251,745,34724,339,0,0,0,0,1,298,896,27872,72,0,0,0,0,11,47,379,3017,9,0,0,0,0,11,32,17,963,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,173,11,0,0,0,0,0,0,68,1906,90,0,0,0,0,0,52,117,7488,150,0,0,0,0,2,267,202,20864,264,0,0,0,1,16,539,836,32312,6,0,0,0,0,14,0,271,390,stroma

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,17,0,0,0,0,0,1,179,6962,359,0,0,0,0,1,312,571,27552,96,0,0,0,0,0,68,647,6402,15,0,0,0,1,0,69,42,1373,0,0,0,0,0,0,0,6,0,epithelium

0,0,0,0,0,0,0,0,28,22661,1603,0,0,0,0,0,0,2890,361633,2033,0,0,0,0,0,55,9724,147574,465,0,0,0,0,0,100,1907,46281,141,0,0,0,0,0,133,876,12527,5,0,0,0,0,7,36,108,735,0,0,0,0,0,0,0,2,0,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,50,4250,433,0,0,0,0,1,258,456,24398,111,0,0,0,0,3,266,596,7512,0,0,0,0,0,2,3,36,24,0,0,0,0,0,0,0,0,0,epithelium

0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,344,32,0,0,0,0,0,0,21,2660,129,0,0,0,0,0,16,120,7332,118,0,0,0,0,2,704,297,39611,441,0,0,0,2,24,353,1372,35718,2,0,0,0,0,0,0,51,49,stroma

0,0,0,0,0,0,0,0,0,445,30,0,0,0,0,0,0,313,41641,1560,0,0,0,0,0,34,3276,129198,212,0,0,0,0,0,154,1783,16911,14,0,0,0,0,0,132,151,2639,1,0,0,0,0,4,23,11,253,0,0,0,0,1,12,64,8,939,epithelium

0,0,0,0,0,0,0,0,0,209,23,0,0,0,0,0,0,12,2878,263,0,0,0,0,0,0,418,37003,1781,0,0,0,0,1,359,2095,92043,1364,0,0,0,0,3,734,3763,134064,193,0,0,0,0,9,153,1536,18395,31,0,0,0,0,46,27,289,4258,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,7,0,0,0,0,0,1,43,2676,62,0,0,0,0,2,66,263,19136,161,0,0,0,0,1,733,556,53890,120,0,0,0,0,37,148,1102,14789,0,0,0,0,0,3,0,10,10,stroma

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1868,266,0,0,0,0,0,6,628,58492,1536,0,0,0,0,0,373,2707,73706,598,0,0,0,0,1,395,2382,39746,108,0,0,0,0,6,26,552,6871,22,0,0,0,1,91,33,185,10987,epithelium

0,0,0,0,0,0,0,0,0,338,58,0,0,0,0,0,0,316,49988,2342,0,0,0,0,0,12,3173,148163,774,0,0,0,0,0,344,4259,45355,228,0,0,0,0,1,156,786,19251,366,0,0,0,1,6,99,543,21057,195,0,0,0,0,11,36,702,33792,epithelium

0,0,0,0,0,0,0,0,0,46,7,0,0,0,0,0,0,13,902,159,0,0,0,0,0,1,421,88107,2224,0,0,0,0,0,619,4366,168922,367,0,0,0,0,1,486,3301,27086,42,0,0,0,2,20,216,187,6106,0,0,0,0,0,0,0,0,0,epithelium

0,0,0,0,0,0,0,0,0,5927,492,0,0,0,0,0,0,1310,163371,1606,0,0,0,0,0,33,5908,116301,302,0,0,0,0,1,181,1580,22536,112,0,0,0,0,0,147,376,8654,35,0,0,0,1,2,25,241,4278,18,0,0,0,0,21,4,152,3366,epithelium

0,0,0,0,0,0,0,0,0,292,23,0,0,0,0,0,0,397,33968,2059,0,0,0,0,0,27,2961,176021,775,0,0,0,0,2,268,3820,60070,230,0,0,0,0,1,196,834,13982,52,0,0,0,0,3,215,314,11626,12,0,0,0,0,8,0,170,810,epithelium

0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,13,1339,86,0,0,0,0,0,1,105,2894,130,0,0,0,0,0,54,118,6561,204,0,0,0,0,1,473,292,31838,355,0,0,0,1,12,354,1310,23271,2,0,0,0,0,0,0,55,222,stroma

0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,19,3097,287,0,0,0,0,0,2,254,26876,679,0,0,0,0,0,179,1073,68192,1159,0,0,0,0,3,1219,2718,171950,452,0,0,0,0,21,183,3448,27168,0,0,0,0,0,0,0,43,110,stroma

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,540,94,0,0,0,0,0,1,124,5977,379,0,0,0,0,1,106,228,9515,183,0,0,0,0,1,351,414,21481,433,0,0,0,2,20,426,1484,33008,0,0,0,0,0,0,0,18,9,stroma

0,0,0,0,0,0,0,0,8,46946,1666,0,0,0,0,0,0,2714,141407,1210,0,0,0,0,0,33,4490,66575,148,0,0,0,0,0,61,1059,10203,86,0,0,0,0,1,194,283,9694,30,0,0,0,0,5,37,266,3494,3,0,0,0,1,66,26,93,1882,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,248,54,0,0,0,0,0,1,181,11017,618,0,0,0,0,2,259,625,46045,983,0,0,0,0,0,576,1388,96889,1038,0,0,0,0,28,835,3266,120819,76,0,0,0,0,27,0,1234,6468,stroma

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,47,0,0,0,0,0,0,46,3000,341,0,0,0,0,0,73,267,16245,654,0,0,0,0,3,504,609,43845,548,0,0,0,0,39,496,1992,39716,32,0,0,0,1,20,0,378,1794,stroma

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,709,88,0,0,0,0,0,1,266,37070,1703,0,0,0,0,1,577,2671,152043,785,0,0,0,0,2,512,3529,64364,76,0,0,0,0,10,116,505,6224,0,0,0,0,0,0,0,56,133,epithelium

0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,1461,314,0,0,0,0,0,1,603,79647,516,0,0,0,0,0,308,2196,48747,181,0,0,0,0,1,304,658,21391,78,0,0,0,0,13,164,395,7816,12,0,0,0,1,129,10,80,2247,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,10,0,0,0,0,0,0,17,1027,111,0,0,0,0,0,26,75,4612,182,0,0,0,0,0,184,162,17582,662,0,0,0,2,9,976,849,105320,66,0,0,0,1,95,169,1681,15897,stroma

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,776,41,0,0,0,0,0,0,52,5451,135,0,0,0,0,1,28,183,13970,124,0,0,0,0,1,212,308,22142,134,0,0,0,0,12,692,691,40263,52,0,0,0,1,141,23,754,5610,stroma

0,0,0,0,0,0,0,0,0,1690,98,0,0,0,0,0,0,672,108747,4205,0,0,0,0,0,34,6300,324109,2189,0,0,0,0,1,458,8699,159681,562,0,0,0,0,0,242,2071,49173,151,0,0,0,0,2,26,979,18052,104,0,0,0,0,14,14,500,26097,epithelium

0,0,0,0,0,0,0,0,0,32,2,0,0,0,0,0,0,52,2448,161,0,0,0,0,0,0,113,10406,187,0,0,0,0,1,95,341,18188,235,0,0,0,0,0,524,526,33478,240,0,0,0,1,26,309,1090,24901,0,0,0,0,0,4,0,74,202,stroma

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659,72,0,0,0,0,0,1,108,15110,575,0,0,0,0,0,112,615,49444,746,0,0,0,0,1,975,1572,149899,1085,0,0,0,1,25,593,5332,104061,22,0,0,0,1,64,197,220,6071,stroma

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,1,205,13,0,0,0,0,0,2,6,750,86,0,0,0,0,0,67,26,5017,237,0,0,0,2,3,728,272,42424,294,0,0,0,1,207,16,1418,16331,stroma

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,23,0,0,0,0,0,1,65,2225,139,0,0,0,0,0,45,158,6106,222,0,0,0,0,0,514,240,25481,492,0,0,0,2,19,352,1032,36831,19,0,0,0,0,14,0,397,1343,stroma

0,0,0,0,0,0,0,0,0,176,52,0,0,0,0,0,0,111,17457,1650,0,0,0,0,0,6,713,56533,2571,0,0,0,0,0,161,1333,87203,2271,0,0,0,0,1,885,2985,265617,6403,0,0,0,0,67,2510,13272,697378,386,0,0,0,0,114,32,8997,23580,stroma

0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,26,6488,714,0,0,0,0,0,2,871,58401,855,0,0,0,0,1,355,2554,42608,94,0,0,0,0,2,147,600,7236,26,0,0,0,0,11,115,181,1729,6,0,0,0,0,35,0,53,788,epithelium

0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,348,56,0,0,0,0,0,0,65,5524,781,0,0,0,0,1,179,522,41737,1237,0,0,0,0,1,582,1776,62494,681,0,0,0,0,23,193,2391,38704,112,0,0,0,2,85,280,649,22198,epithelium

0,0,0,0,0,0,0,0,0,29,11,0,0,0,0,0,0,136,8535,287,0,0,0,0,0,4,769,27655,61,0,0,0,0,1,89,546,5315,0,0,0,0,0,0,21,49,511,0,0,0,0,0,4,33,13,473,2,0,0,0,1,64,20,13,302,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,34,0,0,0,0,0,0,86,34551,2246,0,0,0,0,0,365,2302,162587,1130,0,0,0,0,1,649,3954,70179,222,0,0,0,1,24,256,1039,14661,62,0,0,0,1,84,313,284,6994,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,566,101,0,0,0,0,0,3,243,32069,1869,0,0,0,0,1,313,1871,122204,836,0,0,0,0,0,638,3690,58786,208,0,0,0,1,15,210,892,10469,6,0,0,0,0,2,0,40,178,epithelium

0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,514,56626,1633,0,0,0,0,0,45,4317,134169,485,0,0,0,0,0,192,2174,35890,94,0,0,0,0,0,116,515,8806,22,0,0,0,0,6,50,154,3935,1,0,0,0,0,16,0,34,194,epithelium

0,0,0,0,0,0,0,0,0,7,13,0,0,0,0,0,0,184,21350,790,0,0,0,0,0,13,1569,68736,197,0,0,0,0,1,202,1348,15398,61,0,0,0,0,0,103,158,4424,11,0,0,0,1,10,69,91,2495,6,0,0,0,0,123,0,97,2605,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1010,108,0,0,0,0,0,0,467,51582,2137,0,0,0,0,1,638,3023,124146,538,0,0,0,0,1,398,2507,53028,222,0,0,0,0,14,163,943,20208,52,0,0,0,0,20,4,387,7763,epithelium

0,0,0,0,0,0,0,0,0,448,25,0,0,0,0,0,0,268,33508,928,0,0,0,0,0,29,2405,89513,422,0,0,0,0,1,239,2185,31099,98,0,0,0,0,0,103,374,7623,3,0,0,0,0,0,47,52,677,0,0,0,0,0,21,0,8,80,epithelium

0,0,0,0,0,0,0,0,2,6063,689,0,0,0,0,0,0,1312,130059,746,0,0,0,0,0,31,3332,52108,290,0,0,0,0,0,97,946,26709,57,0,0,0,0,0,55,544,4446,15,0,0,0,1,9,126,78,1725,0,0,0,0,0,0,0,1,0,epithelium

0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,11,2840,344,0,0,0,0,0,2,766,53866,364,0,0,0,0,0,241,1354,20063,53,0,0,0,0,1,117,251,4496,21,0,0,0,2,10,157,78,2633,9,0,0,0,0,10,0,51,1657,epithelium

0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,46,1690,123,0,0,0,0,0,0,187,13222,168,0,0,0,0,1,113,473,19151,91,0,0,0,0,3,460,614,16650,34,0,0,0,0,11,13,335,3017,0,0,0,0,0,0,0,0,0,stroma

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1642,156,0,0,0,0,0,3,188,12510,591,0,0,0,0,0,124,444,36482,740,0,0,0,0,3,983,1273,116107,1396,0,0,0,0,44,497,4839,85088,24,0,0,0,0,28,13,736,4893,stroma

0,0,0,0,0,0,0,0,0,320,113,0,0,0,0,0,0,100,9448,907,0,0,0,0,0,7,307,24580,1681,0,0,0,0,0,144,988,65282,3526,0,0,0,0,0,1400,2843,370406,6645,0,0,0,1,74,1154,16568,384611,428,0,0,0,3,161,303,4968,34257,stroma

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2904,539,0,0,0,0,0,199,579,65044,936,0,0,0,0,3,873,2252,74295,288,0,0,0,0,29,103,1902,16390,1,0,0,0,0,0,0,54,63,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,3748,839,0,0,0,0,1,333,768,60151,134,0,0,0,0,1,203,1526,6201,0,0,0,0,1,3,7,13,7,0,0,0,0,0,0,0,0,0,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,43,0,0,0,0,0,0,30,5173,327,0,0,0,0,0,36,210,18437,551,0,0,0,0,0,396,450,42764,782,0,0,0,2,22,1411,1409,201737,1334,0,0,0,0,465,69,6787,111739,stroma

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1718,169,0,0,0,0,0,6,238,19637,647,0,0,0,0,0,235,967,52280,683,0,0,0,0,3,938,1744,130064,236,0,0,0,0,14,84,2698,17010,0,0,0,0,0,0,0,14,24,stroma

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1070,184,0,0,0,0,0,0,114,8441,547,0,0,0,0,0,112,429,21635,573,0,0,0,0,2,649,769,55181,1283,0,0,0,1,27,678,2545,101220,36,0,0,0,0,33,0,834,3439,stroma

0,0,0,0,0,0,0,0,0,753,58,0,0,0,0,0,0,39,10657,1079,0,0,0,0,0,3,1165,434610,28531,0,0,0,0,1,1747,24475,1760243,17922,0,0,0,0,2,2725,58028,1442075,2380,0,0,0,0,40,431,16139,150252,45,0,0,0,0,49,10,742,9880,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1842,206,0,0,0,0,0,2,257,14987,774,0,0,0,0,0,167,684,41031,707,0,0,0,0,3,755,1522,77816,531,0,0,0,0,31,196,2737,26295,0,0,0,0,0,0,0,8,3,stroma

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,9,0,0,0,0,0,7,195,16324,1642,0,0,0,0,2,1092,1060,92725,734,0,0,0,1,41,326,3270,49433,109,0,0,0,0,0,0,377,7181,epithelium

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,41,0,0,0,0,0,0,62,3781,275,0,0,0,0,0,83,222,15283,399,0,0,0,0,1,572,510,54118,808,0,0,0,2,36,672,2386,68164,2,0,0,0,0,0,0,75,104,stroma

